Favars;Valid;H5;1500;Fell;01/01/1844 12:00:00 AM;10078;44.383330;2.816670;44.383330, 2.816670
Fayetteville;Valid;H4;2360;Fell;01/01/1934 12:00:00 AM;10079;36.050000;-94.166670;36.050000, -94.166670
Feid Chair;Valid;H4;380;Fell;01/01/1875 12:00:00 AM;10080;36.883330;8.450000;36.883330, 8.450000
Felix;Valid;CO3.3;3200;Fell;01/01/1900 12:00:00 AM;10081;32.533330;-87.166670;32.533330, -87.166670
Fenghsien-Ku;Valid;H5;82;Fell;01/01/1924 12:00:00 AM;10086;34.600000;116.750000;34.600000, 116.750000
Ferguson;Valid;OC;220;Fell;01/01/1889 12:00:00 AM;10088;36.100000;-81.416670;36.100000, -81.416670
Fermo;Valid;H3-5;10200;Fell;01/01/1996 12:00:00 AM;10091;43.181110;13.753330;43.181110, 13.753330
Fisher;Valid;L6;17600;Fell;01/01/1894 12:00:00 AM;10107;47.816670;-96.850000;47.816670, -96.850000
Florence;Valid;H3;3640;Fell;01/01/1922 12:00:00 AM;10111;30.833330;-97.766670;30.833330, -97.766670
Forest City;Valid;H5;152000;Fell;01/01/1890 12:00:00 AM;10119;43.250000;-93.666670;43.250000, -93.666670
Forest Vale;Valid;H4;26000;Fell;01/01/1942 12:00:00 AM;10120;-33.350000;146.858330;-33.350000, 146.858330
Forksville;Valid;L6;6067;Fell;01/01/1924 12:00:00 AM;10123;36.783330;-78.083330;36.783330, -78.083330
Forsbach;Valid;H6;240;Fell;01/01/1900 12:00:00 AM;10163;50.950000;7.316670;50.950000, 7.316670
Forsyth;Valid;L6;16300;Fell;01/01/1829 12:00:00 AM;10164;33.016670;-83.966670;33.016670, -83.966670
Frankfort stone;Valid;Howardite;650;Fell;01/01/1868 12:00:00 AM;10177;34.483330;-87.833330;34.483330, -87.833330
Fuhe;Valid;L5;23000;Fell;01/01/1945 12:00:00 AM;52412;31.475560;113.566940;31.475560, 113.566940
Fukutomi;Valid;L5;11620;Fell;01/01/1882 12:00:00 AM;10836;33.183330;130.200000;33.183330, 130.200000
Futtehpur;Valid;L6;4000;Fell;01/01/1822 12:00:00 AM;10839;25.950000;80.816670;25.950000, 80.816670
Fuyang;Valid;Stone-uncl;2500;Fell;01/01/1977 12:00:00 AM;10840;32.900000;115.900000;32.900000, 115.900000
Galapian;Valid;H6;132.69999999999999;Fell;01/01/1826 12:00:00 AM;10846;44.300000;0.400000;44.300000, 0.400000
Galim a;Valid;LL6;36.1;Fell;01/01/1952 12:00:00 AM;10848;7.050000;12.433330;7.050000, 12.433330
Galim b;Valid;EH3/4-an;28;Fell;01/01/1952 12:00:00 AM;10849;7.050000;12.433330;7.050000, 12.433330
Galkiv;Valid;H4;5000;Fell;01/01/1995 12:00:00 AM;10850;51.683330;30.783330;51.683330, 30.783330
Gambat;Valid;L6;6400;Fell;01/01/1897 12:00:00 AM;10851;27.350000;68.533330;27.350000, 68.533330
Garhi Yasin;Valid;Iron;380;Fell;01/01/1917 12:00:00 AM;10860;27.883330;68.533330;27.883330, 68.533330
Garland;Valid;Diogenite-pm;102;Fell;01/01/1950 12:00:00 AM;10861;41.683330;-112.133330;41.683330, -112.133330
Gashua;Valid;L6;4162;Fell;01/01/1984 12:00:00 AM;44882;12.850000;11.033330;12.850000, 11.033330
Geidam;Valid;H5;725;Fell;01/01/1950 12:00:00 AM;10870;12.916670;11.916670;12.916670, 11.916670
Gifu;Valid;L6;14290;Fell;01/01/1909 12:00:00 AM;10914;35.533330;136.883330;35.533330, 136.883330
Girgenti;Valid;L6;18000;Fell;01/01/1853 12:00:00 AM;10917;37.316670;13.566670;37.316670, 13.566670
Git-Git;Valid;L6;480;Fell;01/01/1947 12:00:00 AM;10919;9.600000;9.916670;9.600000, 9.916670
Glanerbrug;Valid;L/LL5;670;Fell;01/01/1990 12:00:00 AM;10923;52.200000;6.866670;52.200000, 6.866670
Glanggang;Valid;H5-6;1303;Fell;01/01/1939 12:00:00 AM;10924;-7.250000;107.700000;-7.250000, 107.700000
Glasatovo;Valid;H4;152000;Fell;01/01/1918 12:00:00 AM;10926;57.350000;37.616670;57.350000, 37.616670
Glatton;Valid;L6;767;Fell;01/01/1991 12:00:00 AM;10930;52.459720;-0.300000;52.459720, -0.300000
Gnadenfrei;Valid;H5;1750;Fell;01/01/1879 12:00:00 AM;10936;50.666670;16.766670;50.666670, 16.766670
Gopalpur;Valid;H6;1600;Fell;01/01/1865 12:00:00 AM;10948;24.233330;89.050000;24.233330, 89.050000
Gorlovka;Valid;H3.7;3618;Fell;01/01/1974 12:00:00 AM;10949;48.283330;38.083330;48.283330, 38.083330
Granes;Valid;L6;9000;Fell;01/01/1964 12:00:00 AM;10956;42.900000;2.250000;42.900000, 2.250000
Grefsheim;Valid;L5;45.5;Fell;01/01/1976 12:00:00 AM;11196;60.666670;11.000000;60.666670,11.000000
Grimsby;Valid;H5;215;Fell;01/01/2009 12:00:00 AM;50911;43.200000;-79.616670;43.200000, -79.616670
Grosnaja;Valid;CV3;3500;Fell;01/01/1861 12:00:00 AM;11206;43.666670;45.383330;43.666670, 45.383330
Gross-Divina;Valid;H5;10500;Fell;01/01/1837 12:00:00 AM;11207;49.266670;18.716670;49.266670, 18.716670
Grossliebenthal;Valid;L6;8000;Fell;01/01/1881 12:00:00 AM;11208;46.350000;30.583330;46.350000, 30.583330
Grüneberg;Valid;H4;1000;Fell;01/01/1841 12:00:00 AM;11426;51.933330;15.500000;51.933330, 15.500000
Grzempach;Valid;H5;690;Fell;01/01/1910 12:00:00 AM;11429;52.866670;16.633330;52.866670, 16.633330
Gualeguaychú;Valid;H6;22000;Fell;01/01/1932 12:00:00 AM;11432;-33.000000;-58.616670;-33.000000, -58.616670
Guangmingshan;Valid;H5;2910;Fell;01/01/1996 12:00:00 AM;11435;39.804170;122.763890;39.804170, 122.763890
Guangrao;Valid;L6;1900;Fell;01/01/1980 12:00:00 AM;11437;37.100000;118.400000;37.100000, 118.400000
Guareña;Valid;H6;39000;Fell;01/01/1892 12:00:00 AM;11439;38.733330;-6.016670;38.733330, -6.016670
Guêa;Valid;Stone-uncl;1915;Fell;01/01/1891 12:00:00 AM;11440;43.766670;20.233330;43.766670, 20.233330
Guibga;Valid;L5;288;Fell;01/01/1972 12:00:00 AM;11442;13.500000;-0.683330;13.500000, -0.683330
Guidder;Valid;LL5;968;Fell;01/01/1949 12:00:00 AM;11443;9.916670;13.983330;9.916670, 13.983330
Gujargaon;Valid;H5;2449;Fell;01/01/1982 12:00:00 AM;11448;22.983330;76.050000;22.983330, 76.050000
Gujba;Valid;CBa;100000;Fell;01/01/1984 12:00:00 AM;11449;11.491670;11.658330;11.491670, 11.658330
Gumoschnik;Valid;H5;5700;Fell;01/01/1904 12:00:00 AM;11450;42.900000;24.700000;42.900000, 24.700000
Gurram Konda;Valid;L6;28;Fell;01/01/1814 12:00:00 AM;11464;13.783330;78.566670;13.783330, 78.566670
Gursum;Valid;H4/5;34650;Fell;01/01/1981 12:00:00 AM;11465;9.366670;42.416670;9.366670, 42.416670
Gütersloh;Valid;H3/4;1000;Fell;01/01/1851 12:00:00 AM;11466;51.916670;8.383330;51.916670, 8.383330
Gyokukei;Valid;OC;1320;Fell;01/01/1930 12:00:00 AM;11467;35.000000;127.500000;35.000000, 127.500000
Hachi-oji;Valid;H?;0.2;Fell;01/01/1817 12:00:00 AM;11468;35.650000;139.333330;35.650000, 139.333330
Hainaut;Valid;H3-6;9000;Fell;01/01/1934 12:00:00 AM;11472;50.316670;3.733330;50.316670, 3.733330
Hallingeberg;Valid;L3.4;1456;Fell;01/01/1944 12:00:00 AM;11479;57.816670;16.233330;57.816670, 16.233330
Hamlet;Valid;LL4;3710;Fell;01/01/1959 12:00:00 AM;11485;41.383330;-86.600000;41.383330, -86.600000
Haraiya;Valid;Eucrite-mmict;1000;Fell;01/01/1878 12:00:00 AM;11824;26.800000;82.533330;26.800000, 82.533330
Haripura;Valid;CM2;315;Fell;01/01/1921 12:00:00 AM;11829;28.383330;75.783330;28.383330, 75.783330
Harleton;Valid;L6;8360;Fell;01/01/1961 12:00:00 AM;11830;32.675000;-94.511670;32.675000, -94.511670
Harrison County;Valid;L6;680;Fell;01/01/1859 12:00:00 AM;11842;38.250000;-86.166670;38.250000, -86.166670
Hashima;Valid;H4;1110.5999999999999;Fell;01/01/1910 12:00:00 AM;11848;35.294500;136.700330;35.294500, 136.700330
Hassi-Jekna;Valid;Iron;1250;Fell;01/01/1890 12:00:00 AM;11852;28.950000;0.816670;28.950000, 0.816670
Hatford;Valid;Stone-uncl;29000;Fell;01/01/1628 12:00:00 AM;11855;51.650000;-1.516670;51.650000, -1.516670
Haverö;Valid;Ureilite;1544;Fell;01/01/1971 12:00:00 AM;11859;60.245560;22.061940;60.245560, 22.061940
Hedeskoga;Valid;H5;3500;Fell;01/01/1922 12:00:00 AM;11869;55.466670;13.783330;55.466670, 13.783330
Hedjaz;Valid;L3.7-6;6100;Fell;01/01/1910 12:00:00 AM;11870;27.333330;35.666670;27.333330, 35.666670
Heredia;Valid;H5;1000;Fell;01/01/1857 12:00:00 AM;11875;10.000000;-84.100000;10.000000, -84.100000
Hessle;Valid;H5;20000;Fell;01/01/1869 12:00:00 AM;11878;59.850000;17.666670;59.850000, 17.666670
Higashi-koen;Valid;H5;750;Fell;01/01/1897 12:00:00 AM;11883;33.600000;130.433330;33.600000, 130.433330
High Possil;Valid;L6;4500;Fell;01/01/1804 12:00:00 AM;11884;55.900000;-4.233330;55.900000, -4.233330
Hiroshima;Valid;H5;414;Fell;01/01/2003 12:00:00 AM;11889;34.450000;132.383330;34.450000, 132.383330
Hoima;Valid;H6;167.7;Fell;01/01/2003 12:00:00 AM;44714;1.345000;31.472780;1.345000 ,31.472780
Hökmark;Valid;L4;305.5;Fell;01/01/1954 12:00:00 AM;11893;64.433330;21.200000;64.433330, 21.200000
Holbrook;Valid;L/LL6;220000;Fell;01/01/1912 12:00:00 AM;11894;34.900000;-110.183330;34.900000, -110.183330
Holetta;Valid;Stone-uncl;1415;Fell;01/01/1923 12:00:00 AM;11895;9.066670;38.416670;9.066670, 38.416670
Homestead;Valid;L5;230000;Fell;01/01/1875 12:00:00 AM;11901;41.800000;-91.866670;41.800000, -91.866670
Honolulu;Valid;L5;2420;Fell;01/01/1825 12:00:00 AM;11904;21.300000;-157.866670;21.300000, -157.866670
Hotse;Valid;L6;180;Fell;01/01/1956 12:00:00 AM;11913;35.666670;115.500000;35.666670, 115.500000
Hoxie;Valid;OC;266.10000000000002;Fell;01/01/1963 12:00:00 AM;11915;39.350000;-100.450000;39.350000, -100.450000
Hraschina;Valid;Iron;49000;Fell;01/01/1751 12:00:00 AM;11916;46.100000;16.333330;46.100000, 16.333330
Huaxi;Valid;H5;1600;Fell;01/01/2010 12:00:00 AM;54719;26.464690;106.632410;26.464690, 106.632410
Hungen;Valid;H6;112;Fell;01/01/1877 12:00:00 AM;11986;50.300000;8.916670;50.300000, 8.916670
Hvittis;Valid;EL6;14000;Fell;01/01/1901 12:00:00 AM;11989;61.183330;22.683330;61.183330, 22.683330
Ibbenbüren;Valid;Diogenite;2000;Fell;01/01/1870 12:00:00 AM;11992;52.283330;7.700000;52.283330, 7.700000
Ibitira;Valid;Eucrite-mmict;2500;Fell;01/01/1957 12:00:00 AM;11993;-20.000000;-45.000000;-20.000000, -45.000000
Ichkala;Valid;H6;3973;Fell;01/01/1936 12:00:00 AM;11995;58.200000;82.933330;58.200000, 82.933330
Idutywa;Valid;H5;3457;Fell;01/01/1956 12:00:00 AM;12000;-32.100000;28.333330;-32.100000, 28.333330
Iguaracu;Valid;H5;1200;Fell;01/01/1977 12:00:00 AM;12003;-23.200000;-51.833330;-23.200000, -51.833330
Ijopega;Valid;H6;7330;Fell;01/01/1975 12:00:00 AM;12004;-6.033330;145.366670;-6.033330, 145.366670
Indarch;Valid;EH4;27000;Fell;01/01/1891 12:00:00 AM;12027;39.750000;46.666670;39.750000, 46.666670
Independence;Valid;L6;880;Fell;01/01/1917 12:00:00 AM;12028;39.083330;-94.400000;39.083330, -94.400000
Inner Mongolia;Valid;L6;3000;Fell;01/01/1963 12:00:00 AM;12037;41.000000;112.000000;41.000000, 112.000000
Innisfree;Valid;L5;4576;Fell;01/01/1977 12:00:00 AM;12039;53.415000;-111.337500;53.415000, -111.337500
Ipiranga;Valid;H6;7000;Fell;01/01/1972 12:00:00 AM;12043;-25.500000;-54.500000;-25.500000, -54.500000
Ishinga;Valid;H;1300;Fell;01/01/1954 12:00:00 AM;12049;-8.933330;33.800000;-8.933330, 33.800000
Isthilart;Valid;H5;3050;Fell;01/01/1928 12:00:00 AM;12053;-31.183330;-57.950000;-31.183330, -57.950000
Itapicuru-Mirim;Valid;H5;2024;Fell;01/01/1879 12:00:00 AM;12056;-3.400000;-44.333330;-3.400000, -44.333330
Itqiy;Valid;EH7-an;4720;Fell;01/01/1990 12:00:00 AM;12058;26.590830;-12.952170;26.590830, -12.952170
Ivuna;Valid;CI1;704.5;Fell;01/01/1938 12:00:00 AM;12063;-8.416670;32.433330;-8.416670, 32.433330
Jackalsfontein;Valid;L6;48000;Fell;01/01/1903 12:00:00 AM;12065;-32.500000;21.900000;-32.500000, 21.900000
Jajh deh Kot Lalu;Valid;EL6;973;Fell;01/01/1926 12:00:00 AM;12067;26.750000;68.416670;26.750000, 68.416670
Jesenice;Valid;L6;3667;Fell;01/01/2009 12:00:00 AM;51589;46.421370;14.052170;46.421370, 14.052170
Jhung;Valid;L5;5900;Fell;01/01/1873 12:00:00 AM;12085;31.300000;72.383330;31.300000, 72.383330
Jiange;Valid;H5;222;Fell;01/01/1964 12:00:00 AM;12086;31.916670;104.916670;31.916670, 104.916670
Jianshi;Valid;Iron;600000;Fell;01/01/1890 12:00:00 AM;12087;30.808330;109.500000;30.808330, 109.500000
Jilin;Valid;H5;4000000;Fell;01/01/1976 12:00:00 AM;12171;44.050000;126.166670;44.050000, 126.166670
Jodiya;Valid;L5;100;Fell;01/01/2006 12:00:00 AM;47362;22.680000;70.313330;22.680000, 70.313330
Jodzie;Valid;Howardite;30;Fell;01/01/1877 12:00:00 AM;12173;55.700000;24.400000;55.700000, 24.400000
Johnstown;Valid;Diogenite;40300;Fell;01/01/1924 12:00:00 AM;12198;40.350000;-104.900000;40.350000, -104.900000
Jolomba;Valid;LL6;483;Fell;01/01/1974 12:00:00 AM;12199;-11.850000;15.833330;-11.850000, 15.833330
Jonzac;Valid;Eucrite-mmict;5000;Fell;01/01/1819 12:00:00 AM;12202;45.433330;-0.450000;45.433330, -0.450000
Juancheng;Valid;H5;100000;Fell;01/01/1997 12:00:00 AM;12203;35.500000;115.416670;35.500000, 115.416670
Judesegeri;Valid;H6;680;Fell;01/01/1876 12:00:00 AM;12207;12.850000;76.800000;12.850000, 76.800000
Jumapalo;Valid;L6;32490;Fell;01/01/1984 12:00:00 AM;12209;-7.716670;111.200000;-7.716670, 111.200000
Junan;Valid;L6;950;Fell;01/01/1976 12:00:00 AM;12210;35.200000;118.800000;35.200000, 118.800000
Juromenha;Valid;Iron;25250;Fell;01/01/1968 12:00:00 AM;12213;38.740280;-7.270000;38.740280, -7.270000
Juvinas;Valid;Eucrite-mmict;91000;Fell;01/01/1821 12:00:00 AM;12214;44.716670;4.300000;44.716670, 4.300000
Kaba;Valid;CV3;3000;Fell;01/01/1857 12:00:00 AM;12218;47.350000;21.300000;47.350000, 21.300000
Kabo;Valid;H4;13400;Fell;01/01/1971 12:00:00 AM;12220;11.850000;8.216670;11.850000, 8.216670
Kadonah;Valid;H6;89;Fell;01/01/1822 12:00:00 AM;12221;27.083330;78.333330;27.083330, 78.333330
Kaee;Valid;H5;230;Fell;01/01/1838 12:00:00 AM;12222;27.250000;79.966670;27.250000, 79.966670
Kagarlyk;Valid;L6;1900;Fell;01/01/1908 12:00:00 AM;12227;49.866670;30.833330;49.866670, 30.833330
Kaidun;Valid;CR2;2000;Fell;01/01/1980 12:00:00 AM;12228;15.000000;48.300000;15.000000, 48.300000
Kainsaz;Valid;CO3.2;200000;Fell;01/01/1937 12:00:00 AM;12229;55.433330;53.250000;55.433330, 53.250000
Kakangari;Valid;K3;350;Fell;01/01/1890 12:00:00 AM;12230;12.383330;78.516670;12.383330, 78.516670
Kakowa;Valid;L6;577;Fell;01/01/1858 12:00:00 AM;12231;45.133330;21.666670;45.133330, 21.666670
Kalaba;Valid;H4;950;Fell;01/01/1951 12:00:00 AM;12232;-6.833330;29.500000;-6.833330, 29.500000
Kalumbi;Valid;L6;4500;Fell;01/01/1879 12:00:00 AM;12236;17.833330;73.983330;17.833330, 73.983330
Kamalpur;Valid;L6;2770;Fell;01/01/1942 12:00:00 AM;12238;26.033330;81.466670;26.033330, 81.466670
Kamiomi;Valid;H5;448;Fell;01/01/1913 12:00:00 AM;12240;36.041670;139.956670;36.041670, 139.956670
Kamsagar;Valid;L6;1293;Fell;01/01/1902 12:00:00 AM;12241;14.183330;75.800000;14.183330, 75.800000
Kandahar Afghanistan;Valid;L6;299;Fell;01/01/1959 12:00:00 AM;12243;31.600000;65.783330;31.600000, 65.783330
Kangean;Valid;H5;1630;Fell;01/01/1908 12:00:00 AM;12245;-7.000000;115.500000;-7.000000, 115.500000
Kangra Valley;Valid;H5;400;Fell;01/01/1897 12:00:00 AM;12246;32.083330;76.300000;32.083330, 76.300000
Kapoeta;Valid;Howardite;11355;Fell;01/01/1942 12:00:00 AM;12251;4.700000;33.633330;4.700000, 33.633330
Kaprada;Valid;L5/6;1600;Fell;01/01/2004 12:00:00 AM;47357;20.339160;73.223290;20.339160, 73.223290
Kaptal-Aryk;Valid;L6;3500;Fell;01/01/1937 12:00:00 AM;12253;42.450000;73.366670;42.450000, 73.366670
Karakol;Valid;LL6;3000;Fell;01/01/1840 12:00:00 AM;12256;47.216670;81.016670;47.216670, 81.016670
Karatu;Valid;LL6;2220;Fell;01/01/1963 12:00:00 AM;12258;-3.500000;35.583330;-3.500000, 35.583330
Karewar;Valid;L6;180;Fell;01/01/1949 12:00:00 AM;12260;12.900000;7.150000;12.900000, 7.150000
Karkh;Valid;L6;22000;Fell;01/01/1905 12:00:00 AM;12262;27.800000;67.166670;27.800000, 67.166670
Karloowala;Valid;L6;2950;Fell;01/01/1955 12:00:00 AM;12263;31.583330;71.600000;31.583330, 71.600000
Karoonda;Valid;CK4;41730;Fell;01/01/1930 12:00:00 AM;12264;-35.083330;139.916670;-35.083330, 139.916670
Kasamatsu;Valid;H;710;Fell;01/01/1938 12:00:00 AM;12266;35.366670;136.766670;35.366670, 136.766670
Kasauli;Valid;H4;16820;Fell;01/01/2003 12:00:00 AM;30740;29.583330;77.583330;29.583330, 77.583330
Katagum;Valid;L6;1500;Fell;01/01/1999 12:00:00 AM;35465;11.333330;10.083330;11.333330, 10.083330
Kavarpura;Valid;Iron;6800;Fell;01/01/2006 12:00:00 AM;47351;25.143330;75.813330;25.143330, 75.813330
Kayakent;Valid;Iron;85000;Fell;01/01/1961 12:00:00 AM;12268;39.263330;31.780000;39.263330, 31.780000
Kediri;Valid;L4;3300;Fell;01/01/1940 12:00:00 AM;12270;-7.750000;112.016670;-7.750000, 112.016670
Kemer;Valid;L4;5760;Fell;01/01/2008 12:00:00 AM;53654;36.541940;29.418220;36.541940, 29.418220
Kendleton;Valid;L4;6937;Fell;01/01/1939 12:00:00 AM;12275;29.450000;-96.000000;29.450000, -96.000000
Kendrapara;Valid;H4-5;6669.2;Fell;01/01/2003 12:00:00 AM;12276;20.462500;86.702780;20.462500, 86.702780
Kerilis;Valid;H5;5000;Fell;01/01/1874 12:00:00 AM;12282;48.400000;-3.300000;48.400000, -3.300000
Kernouve;Valid;H6;80000;Fell;01/01/1869 12:00:00 AM;12284;48.116670;-3.083330;48.116670, -3.083330
Kesen;Valid;H4;135000;Fell;01/01/1850 12:00:00 AM;12286;38.983330;141.616670;38.983330, 141.616670
Khairpur;Valid;EL6;13600;Fell;01/01/1873 12:00:00 AM;12288;29.533330;72.300000;29.533330, 72.300000
Khanpur;Valid;LL5;3698;Fell;01/01/1932 12:00:00 AM;12289;25.550000;83.116670;25.550000, 83.116670
Kharkov;Valid;L6;1500;Fell;01/01/1787 12:00:00 AM;12291;50.625000;35.075000;50.625000, 35.075000
Kheragur;Valid;L6;450;Fell;01/01/1860 12:00:00 AM;12294;26.950000;77.883330;26.950000, 77.883330
Khetri;Valid;H6;100;Fell;01/01/1867 12:00:00 AM;12296;28.016670;75.816670;28.016670, 75.816670
Khmelevka;Valid;L5;6109;Fell;01/01/1929 12:00:00 AM;12297;56.750000;75.333330;56.750000, 75.333330
Khohar;Valid;L3.6;9700;Fell;01/01/1910 12:00:00 AM;12298;25.100000;81.533330;25.100000, 81.533330
Khor Temiki;Valid;Aubrite;3200;Fell;01/01/1932 12:00:00 AM;12299;16.000000;36.000000;16.000000, 36.000000
Kidairat;Valid;H6;100000;Fell;01/01/1983 12:00:00 AM;12300;14.000000;28.000000;14.000000, 28.000000
Kiel;Valid;L6;737.6;Fell;01/01/1962 12:00:00 AM;12301;54.400000;10.150000;54.400000, 10.150000
Kiffa;Valid;H5;1500;Fell;01/01/1970 12:00:00 AM;12303;16.583330;-11.333330;16.583330, -11.333330
Kijima 1906;Valid;Stone-uncl;331;Fell;01/01/1906 12:00:00 AM;12305;36.850000;138.383330;36.850000, 138.383330
Kikino;Valid;H6;195;Fell;01/01/1809 12:00:00 AM;12306;55.000000;34.000000;55.000000, 34.000000
Kilabo;Valid;LL6;19000;Fell;01/01/2002 12:00:00 AM;12307;12.766670;9.800000;12.766670, 9.800000
Kilbourn;Valid;H5;772;Fell;01/01/1911 12:00:00 AM;12308;43.583330;-89.600000;43.583330, -89.600000
Killeter;Valid;H6;140;Fell;01/01/1844 12:00:00 AM;12309;54.666670;-7.666670;54.666670, -7.666670
Kingai;Valid;H6;67.400000000000006;Fell;01/01/1967 12:00:00 AM;12316;11.633330;24.683330;11.633330, 24.683330
Kirbyville;Valid;Eucrite-mmict;97.7;Fell;01/01/1906 12:00:00 AM;12321;30.750000;-95.950000;30.750000, -95.950000
Kisvarsány;Valid;L6;1550;Fell;01/01/1914 12:00:00 AM;12325;48.166670;22.308330;48.166670, 22.308330
Kitchener;Valid;L6;202.6;Fell;01/01/1998 12:00:00 AM;12326;43.383330;-80.383330;43.383330, -80.383330
Klein-Wenden;Valid;H6;3250;Fell;01/01/1843 12:00:00 AM;12332;51.600000;10.800000;51.600000, 10.800000
Knyahinya;Valid;L/LL5;500000;Fell;01/01/1866 12:00:00 AM;12335;48.900000;22.400000;48.900000, 22.400000
Kobe;Valid;CK4;136;Fell;01/01/1999 12:00:00 AM;12336;34.733330;135.166670;34.733330, 135.166670
Kokubunji;Valid;L6;11510;Fell;01/01/1986 12:00:00 AM;12342;34.300000;133.950000;34.300000, 133.950000
Komagome;Valid;Iron;238;Fell;01/01/1926 12:00:00 AM;12343;35.733330;139.750000;35.733330, 139.750000
Konovo;Valid;LL5;90;Fell;01/01/1931 12:00:00 AM;12344;42.516670;26.166670;42.516670, 26.166670
Košice;Valid;H5;4300;Fell;01/01/2010 12:00:00 AM;53810;48.763670;21.176330;48.763670, 21.176330
Krähenberg;Valid;LL5;16500;Fell;01/01/1869 12:00:00 AM;12353;49.326940;7.464720;49.326940, 7.464720
Krasnoi-Ugol;Valid;L6;2440;Fell;01/01/1829 12:00:00 AM;12355;54.033330;40.900000;54.033330, 40.900000
Krasnyi Klyuch;Valid;H5;4000;Fell;01/01/1946 12:00:00 AM;12357;54.333330;56.083330;54.333330, 56.083330
Krutikha;Valid;OC;845.2;Fell;01/01/1906 12:00:00 AM;12363;56.800000;77.000000;56.800000, 77.000000
Krymka;Valid;LL3.2;50000;Fell;01/01/1946 12:00:00 AM;12364;47.833330;30.766670;47.833330, 30.766670
Kukschin;Valid;L6;2250;Fell;01/01/1938 12:00:00 AM;12368;51.150000;31.700000;51.150000, 31.700000
Kulak;Valid;L5;453.6;Fell;01/01/1961 12:00:00 AM;12369;30.731110;66.802220;30.731110, 66.802220
Kuleschovka;Valid;L6;6000;Fell;01/01/1811 12:00:00 AM;12370;50.750000;33.500000;50.750000, 33.500000
Kulp;Valid;H6;3719;Fell;01/01/1906 12:00:00 AM;12373;41.116670;45.000000;41.116670, 45.000000
Kunashak;Valid;L6;200000;Fell;01/01/1949 12:00:00 AM;12377;55.783330;61.366670;55.783330, 61.366670
Kunya-Urgench;Valid;H5;1100000;Fell;01/01/1998 12:00:00 AM;12379;42.250000;59.200000;42.250000, 59.200000
Kushiike;Valid;OC;4460;Fell;01/01/1920 12:00:00 AM;12381;37.050000;138.383330;37.050000, 138.383330
Kusiali;Valid;L6;5;Fell;01/01/1860 12:00:00 AM;12382;29.683330;78.383330;29.683330 ,78.383330
Kutais;Valid;H5;23;Fell;01/01/1977 12:00:00 AM;12383;44.516670;39.300000;44.516670, 39.300000
Kuttippuram;Valid;L6;45000;Fell;01/01/1914 12:00:00 AM;12384;10.833330;76.033330;10.833330, 76.033330
Kuznetzovo;Valid;L6;4047;Fell;01/01/1932 12:00:00 AM;12385;55.200000;75.333330;55.200000, 75.333330
Kyushu;Valid;L6;45000;Fell;01/01/1886 12:00:00 AM;12390;32.033330;130.633330;32.033330, 130.633330
La Bécasse;Valid;L6;2800;Fell;01/01/1879 12:00:00 AM;12392;47.083330;1.750000;47.083330, 1.750000
La Charca;Valid;OC;399;Fell;01/01/1878 12:00:00 AM;12394;20.666670;-101.283330;20.666670, -101.283330
La Colina;Valid;H5;2000;Fell;01/01/1924 12:00:00 AM;12395;-37.333330;-61.533330;-37.333330, -61.533330
La Criolla;Valid;L6;45000;Fell;01/01/1985 12:00:00 AM;12396;-31.233330;-58.166670;-31.233330, -58.166670
Laborel;Valid;H5;3833;Fell;01/01/1871 12:00:00 AM;12408;44.283330;5.583330;44.283330, 5.583330
Lahrauli;Valid;Ureilite;900;Fell;01/01/1955 12:00:00 AM;12433;26.783330;82.716670;26.783330, 82.716670
L'Aigle;Valid;L6;37000;Fell;01/01/1803 12:00:00 AM;12434;48.766670;0.633330;48.766670, 0.633330
Lakangaon;Valid;Eucrite-mmict;212.5;Fell;01/01/1910 12:00:00 AM;12435;21.866670;76.033330;21.866670, 76.033330
